1,SLB,Main St investors cautious even as data improves,"NEW YORK (Reuters) - A few strong data points was all Wall Street needed to rally on Thursday, but on Main Street caution is still king and dividend-paying stocks are in favor.  Strong hiring by U.S. private employers in June coupled with a larger-than-expected drop in jobless claims spurred hopes that the soft patch the U.S. economy has entered might be short, rather than lead to another recession.  Better-than-expected sales gains at retailers like Macy’s Inc (M.N), Costco Wholesale Corp (COST.O) and Target Corp (TGT.N) added to optimism.  But with unemployment still relatively high and debt issues swirling in Greece and Europe, there is a lot of uncertainty about investing, said Catherine Avery, president of Catherine Avery Investment Management in New Canaan, Connecticut.  “We’re going to have ups and downs, the data’s not going to move up in a straight line,” said Avery, who oversees about $20 million in assets. “Because of that, we’re advising clients who are still very, very scared and nervous about getting back into the market, that they should be looking toward high-quality, dividend-paying stocks.”  Avery recommended industrial conglomerate Emerson Electric Co (EMR.N), which for 54 consecutive years has increased its dividend, along with Coca Cola Co (KO.N) and oil field services company Schlumberger Ltd (SLB.N).  Money markets are returning next to nothing and the 10-year U.S. Treasury is yielding a little more than 3 percent. But companies are flush with cash and slowly returning that to shareholders, Avery said.  Of the 33 stocks in her model portfolio, 19 have increased their dividend by an average 10.6 percent so far this year, she said.  The economy will steadily improve with a few pauses, as it has since the depths of the financial crisis in early 2009, said Peter Maris, a financial planner at Resource Financial Group Ltd in Wilmette, Illinois. People understand that if interest rates head higher, bonds will lose money, he said.  Maris said his firm, which manages more than $200 million, normally favors mid-cap stocks, but small- and mid-caps have had a good run so he’s recommending large-cap value.  “The transition from bonds to stocks is going to be to stocks with a big dividend,” said Maris, noting how his clients are handling their investments.  “They know they’re in stocks, they know it’s a little bit riskier but in their mind’s eye they’re still getting their income every month from these nice dividends, which are approaching the yield on intermediate bonds,” he said.  ",7072011,http://www.reuters.com/article/us-investing-quicktake/main-st-investors-cautious-even-as-data-improves-idUSTRE7666SG20110707
2,SLB,Main St investors cautious even as US data improves," * Companies flush with cash are boosting their dividends   * Wall Street jumps after strong release of economic data   By Herbert Lash   NEW YORK, July 7 (Reuters) - A few strong data points was all Wall Street needed to rally on Thursday, but on Main Street caution is still king and dividend-paying stocks are in favor.   Strong hiring by U.S. private employers in June coupled with a larger-than-expected drop in jobless claims spurred hopes that the soft patch the U.S. economy has entered might be short, rather than lead to another recession. For details see:[ID:nN1E7660BF]   Better-than-expected sales gains at U.S. retailers like Macy’s Inc (M.N), Costco Wholesale Corp (COST.O) and Target Corp (TGT.N) added to optimism. [ID:nN1E76602K]   But with unemployment still relatively high and debt issues swirling in Greece and Europe, there is a lot of uncertainty about investing, said Catherine Avery, president of Catherine Avery Investment Management in New Canaan, Connecticut.   “We’re going to have ups and downs, the data’s not going to move up in a straight line,” said Avery, who oversees about $20 million in assets. “Because of that, we’re advising clients who are still very, very scared and nervous about getting back into the market, that they should be looking toward high-quality, dividend-paying stocks.”   Avery recommended industrial conglomerate Emerson Electric Co (EMR.N), which for 54 consecutive years has increased its dividend, along with Coca Cola Co (KO.N) and oil field services company Schlumberger Ltd (SLB.N).   Money markets are returning next to nothing and the 10-year U.S. Treasury is yielding a little more than 3 percent. But companies are flush with cash and slowly returning that to shareholders, Avery said.   Of the 33 stocks in her model portfolio, 19 have increased their dividend by an average 10.6 percent so far this year, she said.   The economy will steadily improve with a few pauses, as it has since the depths of the financial crisis in early 2009, said Peter Maris, a financial planner at Resource Financial Group Ltd in Wilmette, Illinois. People understand that if interest rates head higher, bonds will lose money, he said.   Maris said his firm, which manages more than $200 million, normally favors mid-cap stocks, but small- and mid-caps have had a good run so he’s recommending large-cap value.   “The transition from bonds to stocks is going to be to stocks with a big dividend,” said Maris, noting how his clients are handling their investments.   “They know they’re in stocks, they know it’s a little bit riskier but in their mind’s eye they’re still getting their income every month from these nice dividends, which are approaching the yield on intermediate bonds,” he said.  (Reporting by Herbert Lash; Editing by Leslie Adler)   ",7072011,http://www.reuters.com/article/investing-quicktake/main-st-investors-cautious-even-as-us-data-improves-idUSN1E7650WW20110707
3,SLB,Analysis: Underdog Weatherford chases oilfield services pack,"SAN FRANCISCO (Reuters) - As the smallest of the world’s big four oilfield services players, Weatherford International (WFT.N) always seems to have something to prove.  That’s especially true now, with its stock suffering since a $500 million accounting error unearthed this year only added to the uncertainty of a separate four-year corruption probe.  Pieced together by acquisitions a decade ago, the perpetual underdog of the full-service oil patch players is also under pressure to demonstrate how its many parts can work together.  Money has poured into the sector as high oil prices boost prospects all around. Yet like industry No. 3 Baker Hughes Inc BHI.N last year, Weatherford is the “show-me” stock of the bunch, according to Dahlman Rose analyst James Crandell, meaning that investors are waiting to be convinced.  “People want to see them put some quarters on the board before they begin to give the company credit,” Crandell said.  Investors generally have a good impression of Chief Executive Bernard Duroc-Danner, the smooth-spoken economics Ph.D. who built the company, but many are tired of waiting.  More funds fully sold out of Weatherford WFT.VX in the first quarter than bought initial stakes, according to the latest data, whereas the opposite was true for rivals Baker Hughes, Schlumberger Ltd (SLB.N), and Halliburton Co (HAL.N).  Baker Hughes in particular was handsomely rewarded for reviving its international arm: its stock is up 61 percent in the last year, and five analysts upgraded it in the past 90 days, versus Weatherford’s 29 percent rise and no upgrades.  “Right now Weatherford’s in the doghouse a bit,” Crandell said. “But I’m confident that Weatherford will deliver given the environment I see ahead.”  North America’s outlook only seems to get better. A survey of 445 exploration and production (E&P) firms by Crandell last month found 2011 spending set to grow 22 percent in the United States and 16 percent in Canada, up from forecasts of 8 percent and 5 percent, respectively, in December.  This spending is boosting the profits of Weatherford and others, but analysts say the real potential is elsewhere.  Duroc-Danner knows this well, having spent years gearing up outside North America to prepare for a battle that pitches his outfit against rivals with deep pockets and solid reputations.  “The overseas stuff is more likely to go to the brass nameplate people, but there is more opportunity <in the United States> for lesser names,” said Milt Ezrati, market strategist at Lord Abbett, which sold 36 percent of its Weatherford shares in the first quarter, taking its stake down to 0.8 percent.  Lord Abbett also sold 14 percent of its holding in industry leader Schlumberger. Ezrati, who declined to discuss particular stocks, sees the outlook for energy prices as flat, at best.  Yet oil prices are still around $100 a barrel, giving E&P firms enough profit margin to seek reliability over the value of Weatherford, long seen as the low-cost option in services, said Doug Sheridan, head of EnergyPoint Research in Houston.  “You’ve got a situation where being the scrappy underdog can only play so long,” Sheridan added. “At some point, people look at it and say, ‘You’re just a scrappy underdog.’”  Duroc-Danner, son of a Total (TOTF.PA) exploration head, became CEO in 1990 at Energy Ventures which, after its $2.5 billion Weatherford Enterra takeover in 1998, took on the new name and went on a three-year spree that swallowed 20 firms.  Sheridan said it could be argued that the company never truly integrated all these operations into a common culture.  A key test was its much-heralded bundled service contract at Chicontepec in Mexico, where it had to scale back last year as the country curtailed some oil developments.  The company has also faced four years of scrutiny of other adventures abroad. Various U.S. agencies are probing its part in Iraq’s oil-for-food program, along with its past operations in certain sanctioned countries, including Sudan and Iran.  The Department of Justice and Securities and Exchange Commission are investigating Weatherford’s Foreign Corrupt Practices Act (FCPA) compliance and the embezzlement of $175,000 in payments to government officials in Europe, according to company filings, beyond which it cannot comment.  Dan Newcomb, founder of the FCPA practice at law firm Shearman & Sterling, said the cases tend to run about two years, but can drag on depending on the complexity and number of countries involved. Such probes from multiple agencies can be enormously distracting for a company’s management, he said.  “During the investigation, everybody’s very worried about ‘Am I going to get fingered?’ — not just people who might justifiably be worried about it,” Newcomb said.  A record $800 million FCPA settlement by Germany’s Siemens (SIEGn.DE), which took two years to resolve, is the benchmark.  “Siemens was enormously expensive, but it went to the very top of an organization in many, many countries,” Newcomb said. “This (Weatherford) isn’t at that level yet.”  Weatherford’s reputation took another hit in March when it had to adjust its results by $500 million over four years due to “material weakness” in its tax reporting.  The stock is down by a fifth since then, whereas the oil service sector .OSX has declined 4 percent in that time.  But change is afoot. The company is seeking a new top accountant and now has a chief operating officer. The promotion of Peter Fontana to COO late last year left Weatherford’s Eastern Hemisphere boss to seek “other opportunities,” but gave Dahlman Rose’s Crandell reason to believe in the turnaround.  “If the company can get its act together internationally, there’s a lot more upside than its peers,” said Crandell, who has followed the sector for three decades. “That’s a bet I’d be willing to make.”  ",7072011,http://www.reuters.com/article/us-oilservices-weatherford/analysis-underdog-weatherford-chases-oilfield-services-pack-idUSTRE76661420110707
4,SLB,Main Street investors cautious even as data improves,"NEW YORK (Reuters) - A few strong data points was all Wall Street needed to rally on Thursday, but on Main Street caution is still king and dividend-paying stocks are in favor.  Strong hiring by U.S. private employers in June coupled with a larger-than-expected drop in jobless claims spurred hopes that the soft patch the U.S. economy has entered might be short, rather than lead to another recession.  Better-than-expected sales gains at U.S. retailers like Macy’s Inc, Costco Wholesale Corp and Target Corp added to optimism.  But with unemployment still relatively high and debt issues swirling in Greece and Europe, there is a lot of uncertainty about investing, said Catherine Avery, president of Catherine Avery Investment Management in New Canaan, Connecticut.  “We’re going to have ups and downs, the data’s not going to move up in a straight line,” said Avery, who oversees about $20 million in assets. “Because of that, we’re advising clients who are still very, very scared and nervous about getting back into the market, that they should be looking toward high-quality, dividend-paying stocks.”  Avery recommended industrial conglomerate Emerson Electric Co, which for 54 consecutive years has increased its dividend, along with Coca Cola Co and oil field services company Schlumberger Ltd.  Money markets are returning next to nothing and the 10-year U.S. Treasury is yielding a little more than 3 percent. But companies are flush with cash and slowly returning that to shareholders, Avery said.  Of the 33 stocks in her model portfolio, 19 have increased their dividend by an average 10.6 percent so far this year, she said.  The economy will steadily improve with a few pauses, as it has since the depths of the financial crisis in early 2009, said Peter Maris, a financial planner at Resource Financial Group Ltd in Wilmette, Illinois. People understand that if interest rates head higher, bonds will lose money, he said.  Maris said his firm, which manages more than $200 million, normally favors mid-cap stocks, but small- and mid-caps have had a good run so he’s recommending large-cap value.  “The transition from bonds to stocks is going to be to stocks with a big dividend,” said Maris, noting how his clients are handling their investments.  “They know they’re in stocks, they know it’s a little bit riskier but in their mind’s eye they’re still getting their income every month from these nice dividends, which are approaching the yield on intermediate bonds,” he said.  ",7082011,http://www.reuters.com/article/us-investing-quicktake/main-street-investors-cautious-even-as-data-improves-idUSTRE76730B20110708
5,SLB,GE names new head of oil and gas equipment unit," GREENVILLE, S.C., July 13 (Reuters) - General Electric Co (GE.N) named Dan Heintzelman, 54, to head its fast-growing oil and gas equipment business.   He will succeed Claudi Santiago, 54, who is retiring, the largest U.S. conglomerate said on Wednesday.   Heintzelman, currently head of GE Energy Services, will become chief executive of a GE unit that played a major role in the company’s $11 billion wave of energy-related acquisitions over the past year, which included takeovers of Dresser Inc and Britain’s Wellstream Holdings.   With oil prices on the rise — U.S. crude futures CLc1 are up 30 percent over the past year — and a renewed interest in natural gas production in the United States, Fairfield, Connecticut-based GE has zeroed in on equipment sales to oilfield services companies such as Halliburton Co (HAL.N) and Schlumberger NV (SLB.N) as a growth area.   “We think this is a platform where we’ve got some competitive advantage that can grow for a long period of time organically,” GE CEO Jeff Immelt told investors in May.   Heintzelman will succeed Santiago in December.  (Reporting by Scott Malone; editing by John Wallace)   ",7132011,http://www.reuters.com/article/ge-oil/ge-names-new-head-of-oil-and-gas-equipment-unit-idUSN1E76C03O20110713
6,SLB,Halliburton profit jumps on strong U.S. demand,"NEW YORK/SAN FRANCISCO (Reuters) - Halliburton Co (HAL.N), the world’s second-largest oilfield services company, reported a forecast-topping 54 percent jump in profit on Monday as a U.S. onshore drilling boom showed no sign of cooling off.  The second-quarter results clearly demonstrate how Halliburton has benefited from its North American leadership in the pressure pumping technology that enables oil and gas producers to tap in to shale rock.  High oil prices have prompted those producers to plunge billions of dollars into developing fields such as the Eagle Ford shale in Texas, creating a tighter market for equipment that allowed Halliburton to push through price rises.  “It was both top and bottom lines, and a significant component was pricing,” said Roger Read, an analyst with Morgan Keegan & Co.  The North American boom was likely to last through 2012, helped by the move to more developments that benefit from high oil prices as natural gas drilling slows.  “What we are seeing in North America, plus the continued international recovery, will lead to even a more favorable earnings picture as we go through 2011 and beyond,” Chief Executive Dave Lesar told analysts on a conference call.  Second-quarter net profit climbed to $739 million, or 80 cents per share, from $480 million, or 53 cents per share, a year earlier. Excluding one-time items, it earned 81 cents per share, topping the average analyst estimate of 74 cents from Thomson Reuters I/B/E/S.  Second-quarter revenue rose 35 percent to $5.9 billion and came in above the average analyst forecast of $5.71 billion. (For a graphic on Halliburton versus its competitors: r.reuters.com/dyw62s )  UBS analyst Angie Sedita, who anticipates more positive earnings surprises from Halliburton driven by North America, noted that the stock traded at a discount to its peers.  Shares of industry leader Schlumberger Ltd (SLB.N), with far more exposure to markets beyond North America, were down 0.5 percent on Monday morning while those of Houston-based rival Baker Hughes Inc BHI.N rose along with Halliburton.  Halliburton said its margins would grow more slowly in the third quarter than in the second due to cost inflation and a slowdown in the recovery of Gulf of Mexico deepwater drilling as new permits become harder to come by.  “The pace of permit issuance has slowed again and the fact that some of the initially permitted wells are nearing completion creates a risk that the Gulf recovery could slow or stall in the second half of 2011,” Lesar said.  Second-quarter activity outside North America was soft. While seasonal pickups in the North Sea and Russia lifted revenue, the Libya shutdown, delays in Iraq, rising sub-Saharan Africa costs and sluggish markets in Britain and Algeria all cut into profits in those markets. Lesar said those factors shaved 4 percentage points off Eastern Hemisphere margins.  Halliburton shares were up 0.3 percent at $53.22 on Monday even as a 2 percent drop in oil prices hurt the sector .OSX.  ",7182011,http://www.reuters.com/article/us-halliburton/halliburton-profit-jumps-on-strong-u-s-demand-idUSTRE76H1U720110718
7,SLB,UPDATE 5-Halliburton profit jumps on strong U.S. demand,"   * Q2 EPS ex-items of 81 cents vs Wall St view of 74 cts   * Risk of Gulf of Mexico slowdown in 2nd half of 2011   * Analyst notes Halliburton shares discount to peers   * Shares up 0.3 pct, sector down on oil price drop  (Adds analyst comment, updates share movement)   By Matt Daily and Braden Reddall   NEW YORK/SAN FRANCISCO, July 18 (Reuters) - Halliburton Co (HAL.N), the world’s second-largest oilfield services company, reported a forecast-topping 54 percent jump in profit on Monday as a U.S. onshore drilling boom showed no sign of cooling off.   The second-quarter results clearly demonstrate how Halliburton has benefited from its North American leadership in the pressure pumping technology that enables oil and gas producers to tap in to shale rock.   High oil prices have prompted those producers to plunge billions of dollars into developing fields such as the Eagle Ford shale in Texas, creating a tighter market for equipment that allowed Halliburton to push through price rises.   “It was both top and bottom lines, and a significant component was pricing,” said Roger Read, an analyst with Morgan Keegan & Co.   The North American boom was likely to last through 2012, helped by the move to more developments that benefit from high oil prices as natural gas drilling slows.   “What we are seeing in North America, plus the continued international recovery, will lead to even a more favorable earnings picture as we go through 2011 and beyond,” Chief Executive Dave Lesar told analysts on a conference call.   Second-quarter net profit climbed to $739 million, or 80 cents per share, from $480 million, or 53 cents per share, a year earlier. Excluding one-time items, it earned 81 cents per share, topping the average analyst estimate of 74 cents from Thomson Reuters I/B/E/S.   Second-quarter revenue rose 35 percent to $5.9 billion and came in above the average analyst forecast of $5.71 billion. (For a graphic on Halliburton versus its competitors: r.reuters.com/dyw62s )   UBS analyst Angie Sedita, who anticipates more positive earnings surprises from Halliburton driven by North America, noted that the stock traded at a discount to its peers.   Shares of industry leader Schlumberger Ltd (SLB.N), with far more exposure to markets beyond North America, were down 0.5 percent on Monday morning while those of Houston-based rival Baker Hughes Inc BHI.N rose along with Halliburton.   Halliburton said its margins would grow more slowly in the third quarter than in the second due to cost inflation and a slowdown in the recovery of Gulf of Mexico deepwater drilling as new permits become harder to come by.   “The pace of permit issuance has slowed again and the fact that some of the initially permitted wells are nearing completion creates a risk that the Gulf recovery could slow or stall in the second half of 2011,” Lesar said.   Second-quarter activity outside North America was soft. While seasonal pickups in the North Sea and Russia lifted revenue, the Libya shutdown, delays in Iraq, rising sub-Saharan Africa costs and sluggish markets in Britain and Algeria all cut into profits in those markets. Lesar said those factors shaved 4 percentage points off Eastern Hemisphere margins.   Halliburton shares were up 0.3 percent at $53.22 on Monday even as a 2 percent drop in oil prices hurt the sector .OSX.  (Reporting by Matt Daily in New York and Braden Reddall in San Francisco; Editing by Derek Caney, Maureen Bavdek and Matthew Lewis)   ",7182011,http://www.reuters.com/article/halliburton/update-5-halliburton-profit-jumps-on-strong-u-s-demand-idUSN1E76D23F20110718
8,SLB,Two Schlumberger workers indicted for $3 million fraud,"SAN FRANCISCO (Reuters) - Two MI-SWACO staff have been indicted for defrauding their employer, the oilfield drilling fluids unit of Schlumberger Ltd, of more than $3 million.  A Houston grand jury last week returned a 10-count indictment of Jeremy Gene Dobbins, 35, and Bobby Dean Roberts, 51, U.S. Attorney Jose Angel Moreno said in a statement on Tuesday.  The indictment accuses Dobbins and Roberts of conspiring to commit wire fraud between February 2008 and June 2010, committing wire fraud and money laundering.  Dobbins, a facilities manager, and Roberts, a building operations supervisor, allegedly formed four vendor entities to submit false invoices to MI-SWACO that they then approved for more than $3.5 million in payments, the indictment said.  The men were taken into custody this week and were released on bond pending trial. Conspiracy to commit wire fraud carries a maximum penalty of five years in prison and a fine of up to $250,000, while the other counts each carry a maximum penalty of 20 years imprisonment and up to a $500,000 fine.  ",7192011,http://www.reuters.com/article/us-schlumberger-employeefraud/two-schlumberger-workers-indicted-for-3-million-fraud-idUSTRE76I75420110719
9,SLB,Two Schlumberger workers indicted for $3 mln fraud,,7192011,http://www.reuters.com/article/schlumberger-employeefraud/two-schlumberger-workers-indicted-for-3-mln-fraud-idUSN1E76I20P20110719
10,SLB,Shell looks to avoid paying for low-value drilling," * Push against paying service firms for low-margin work   * Oil service profit margins rising again with oil prices   HOUSTON, July 21 (Reuters) - An executive at Royal Dutch Shell Plc (RDSa.L) sees a new Chinese partnership as an opportunity to avoid paying oilfield service companies for drilling they could do just as effectively themselves.   The venture with state-owned China National Petroleum Corp will build systems to automate repetitive drilling, with a goal of having them in the field by 2013, said Peter Sharpe, executive vice president, wells, at Shell Global Solutions International BV.   While Shell expects it will need traditional services in most instances, drilling in coalbed methane and heavy oil fields is relatively simple and can often be automated, he said.   “There are parts of our business where we think we can do better without them (service companies), and we intend to prove that,” Sharpe told a media luncheon in Houston outlining the plan, which was first unveiled last month.   The partners are putting together a Singapore-based entity to run the project, but the software-managed drilling piece is already in use in the Netherlands and North America, he said.   Scale and longevity would determine whether the approach would work on a project, which would need at least hundreds of similar wells. Apart from coal-bed methane, he also mentioned the Carbon Creek heavy oil project in Canada as a good fit.   Sharpe said the goal was to convert more of the service function from a low-volume, high-margin business to one that is high volume with low profit margins.   His speech happened to come a day before oilfield services industry leader Schlumberger Ltd (SLB.N) reports second-quarter results, and just days after rival Halliburton Co (HAL.N) posted a sharp increase in profits. [ID:nN1E76D23F]   The push to cut service costs is reminiscent of colorful verbal sparring a few years ago between the former Shell CEO, who called service companies “plumbers,” and Andrew Gould, the Schlumberger CEO who steps down this month. [ID:nN1E76K08F]   Speaking at the CERAweek conference in Houston in 2009, Gould’s response to calls for oilfield service companies to cut rates in response to a dramatic drop in the price of oil was: “When did the bill from your plumber last go down?”  (Reporting by Bruce Nichols in Houston, with additional reporting by Braden Reddall in San Francisco; Editing by Gary Hill)   ",7212011,http://www.reuters.com/article/shell-oilservices/shell-looks-to-avoid-paying-for-low-value-drilling-idUSN1E76K25020110721
