1,COST,US STOCKS-Futures advance before labor market data," * ADP employment, initial claims reports on tap   * Retailers to post monthly sales   * Futures up: Dow 31 pts, S&P 4 pts, Nasdaq 6.75 pts   * For up-to-the-minute market news see [STXNEWS/US]  (Adds comment, updates prices)   By Chuck Mikolajczak   NEW YORK, July 7 (Reuters) - U.S. stock index futures rose on Thursday before data that may provide investors clues about Friday’s key U.S. government monthly payrolls report.   The ADP national employment report set to be released at 8:15 a.m. [1215 GMT] was expected to show U.S. private hiring increased 68,000 in June after a rise of 38,000 in May, which was influenced by temporary factors, such as layoffs from auto shutdowns. It will also give a valuable signal regarding employment in the services sector.   Weekly initial jobless claims due at 8:30 a.m. [1230 GMT] are expected to have fallen slightly to 420,000 in the week ending July 2 from 428,000 claims the prior week.   “It’s data that we are trying to figure out where the economy is going. Jobless claims is big,” said Kim Caughey Forrest, senior equity research analyst at Fort Pitt Capital Group in Pittsburgh.   “The pattern of the last couple of weeks has been that any kind of good news has just been grasped on to. People have taken it and ran. The market still is looking for good news, and apparently they are finding some and that is what is driving the market up every day.”   S&P 500 futures SPc1 rose 4 points and were above fair value, a formula that evaluates pricing by taking into account interest rates, dividends and time to expiration on the contract. Dow Jones industrial average futures DJc1 gained 31 points, and Nasdaq 100 futures NDc1 added 6.75 points.   Employers are expected to have added 90,000 jobs in June in Friday’s Labor Department report, according to a poll of economists by Reuters.   Investors may be optimistic about a resolution to the U.S. debt ceiling debate as President Barack Obama and top congressional leaders were aiming for “something big” when they resume budget talks on Thursday to avert a default soon after weeks of impasse. For details, see [ID:nN1E76523G]   However, a small team of U.S. Treasury officials is discussing options to stave off default if Congress fails to raise the country’s borrowing limit by an Aug. 2 deadline, sources familiar with the matter said on Wednesday. [ID:nN1E76522Z]   Retailers will also be in focus as they release monthly sales data. Top U.S. retailers are on pace to report better-than-expected sales gains for June after bargains lured shoppers contending with high gasoline prices and a wobbly economy. [ID:nN1E76602K]   U.S. warehouse club operator Costco Wholesale Corp (COST.O) posted a higher-than-expected 14 percent rise in June sales at stores open at least a year, helped by sales of higher-priced gasoline and strengthening foreign currencies. [ID:nL3E7I70UV]   The New York Stock Exchange was expected to take a crucial step toward ceding control to a German company on Thursday, with little opposition expected from investors. NYSE Euronext NYX.N shareholders were voting on whether to back a $9.4 billion takeover of the company that owns the NYSE by Deutsche Boerse (DB1Gn.DE). The deal was expected to get the needed 50 percent majority support from investors, including T. Rowe Price and other big U.S. fund companies. [ID:nN1E7650HI]   European shares resumed a rally after a brief dip the previous day, with investors awaiting a rate decision and comments from the European Central Bank after the Bank of England kept interest rates on hold at a record low. [.EU]   The European Central Bank is almost certain to raise interest rates later on Thursday and will show no let-up in its insistence that governments solve Greece’s debt crisis without triggering a credit default. [ID:nLDE7660BO]   In Asia, China’s bank stocks bounced on hopes of a near-term pause in policy tightening. [ID:nLDE76607L]   Transportation stocks were among the standouts in another flat session for U.S. equities on Wednesday, and the sector’s rally could be cause for optimism ahead. [ID:nN1E7651LW]  (Reporting by Chuck Mikolajczak; Editing by Kenneth Barry)        ",7072011,http://www.reuters.com/article/markets-stocks/us-stocks-futures-advance-before-labor-market-data-idUSN1E76604D20110707
2,COST,US STOCKS-Futures rise ahead of labor data," * ADP employment, initial claims reports on tap   * Retailers to post monthly sales   * Futures up: Dow 31 pts, S&P 4 pts, Nasdaq 6.25 pts   * For up-to-the-minute market news see [STXNEWS/US]   By Chuck Mikolajczak   NEW YORK, July 7 (Reuters) - U.S. stock index futures advanced on Thursday before data on the labor market, which may provide investors clues about Friday’s key payrolls report.   * The ADP national employment report set to be released at 8:15 a.m. [1215 GMT] was expected to show U.S. private hiring increased 68,000 in June after 38,000 in May, a month that probably took the brunt of temporary factors, such as layoffs from auto shutdowns. It will also give a valuable signal regarding the relative health of the service sector labor market.   * Weekly initial jobless claims due at 8:30 a.m. [1230 GMT] are expected to have fallen slightly to 420,000 in the week ending July 2, from claims of 428,000 the prior week.   * Investors may also be optimistic about a resolution to the U.S. debt ceiling debate as President Barack Obama and top congressional leaders were aiming for “something big” when they resume budget talks on Thursday to avert an imminent default after weeks of impasse. For details, see [ID:nN1E76523G]   * S&P 500 futures SPc1 rose 4 points and were above fair value, a formula that evaluates pricing by taking into account interest rates, dividends and time to expiration on the contract. Dow Jones industrial average futures DJc1 gained 31 points, and Nasdaq 100 futures NDc1 added 6.25 points.   * Retailers will also be in focus as they release monthly sales data. Top U.S. retailers are expected to report healthy sales gains for June, helped by bargains that lured shoppers contending with high gasoline prices and a wobbly economy. [ID:nN1E7651R2]   * U.S. warehouse club operator Costco Wholesale Corp (COST.O) posted a higher-than-expected 14 percent rise in June sales at stores open at least a year, helped by sales of higher-priced gasoline and strengthening foreign currencies. [ID:nL3E7I70UV]   * The New York Stock Exchange was expected to take a crucial step toward ceding control to a German company on Thursday, with little opposition expected from investors. NYSE Euronext NYX.N shareholders were voting on whether to back a $9.4 billion takeover of the company that owns the NYSE by Deutsche Boerse (DB1Gn.DE). The deal was expected to get the needed 50 percent majority support from investors, including T. Rowe Price and other big U.S. fund companies. [ID:nN1E7650HI]   * European shares rose, reversing the previous session’s fall, with trade seen thin ahead of the European Central Bank’s rate-setting meeting. [.EU]   * The European Central Bank is almost certain to raise interest rates later on Thursday and will show no let-up in its insistence that governments solve Greece’s debt crisis without triggering a credit default. [ID:nLDE7660BO]   * In Asia, China’s bank stocks bounced on hopes of a near-term pause in policy tightening. [ID:nLDE76607L]   * Transportation stocks were among the standouts in another flat session for U.S. equities on Wednesday, and the sector’s rally could be cause for optimism ahead. [ID:nN1E7651LW]  (Reporting by Chuck Mikolajczak; Editing by Kenneth Barry)        ",7072011,http://www.reuters.com/article/markets-stocks/us-stocks-futures-rise-ahead-of-labor-data-idUSN1E76602Z20110707
3,COST,"UPDATE 1-Costco June same-store sales up 14 pct, beat poll"," * Net sales up 18 pct in five weeks to July 3   * Same-store sales excl gasoline and forex up 8 pct   (Adds detail)	   JULY 7 (Reuters) - U.S. warehouse club operator Costco Wholesale Corp posted a higher-than-expected 14 percent rise in June sales at stores open at least a year, helped by higher gasoline prices and strengthening foreign currencies.	   Net sales at Issaquah, Washington-based Costco rose 18 percent to $8.69 billion for the month of June, the five weeks ended July 3, 2011.	    Analysts were expecting same-store sales to rise 12.7 percent, including the impact of fuel prices, according to Thomson Reuters data. 	   Excluding the impact of gasoline prices and foreign exchange, comparable June same-store sales were up 8 percent, Costco said.	   This year’s reporting period included 34 days in the U.S. versus 33 days last year. Costco said the calendar shift positively impacted this year’s total and comparable sales by about two to three percent.	 	  (Reporting by Sakthi Prasad in Bangalore; Editing by Hans-Juergen Peters)	  ",7072011,http://www.reuters.com/article/costco/update-1-costco-june-same-store-sales-up-14-pct-beat-poll-idUSL3E7I70UV20110707
4,COST,U.S. chains' June sales likely lifted by bargains," * Thomson Reuters same-store sales index seen up 4.9 pct   * Walgreen, Hot Topic, Zumiez all topped expectations   * Bulk of retailers report monthly sales on Thursday    By Phil Wahba	   NEW YORK, July 7 (Reuters) - Top U.S. retailers are expected to report healthy sales gains for June, helped by bargains that lured shoppers contending with high gasoline prices and a wobbly economy.	   The 25 chains in Thomson Reuters monthly sales index include Target Corp , J.C. Penney Co , Gap Inc and Saks Inc . Analysts expect them to post a 4.9 percent increase in June sales at stores open at least a year, compared with a 3.1 percent increase last June.	   Despite that strong number, consumers remained under pressure from high food and gasoline prices, and retailers found themselves having to offer deals to get them to shop.  “You have to incentivize them (customers) with value,” said Al Sambar, a partner at retail strategy firm Kurt Salmon. “You’re now seeing a reluctance to spend.”	   Consumer confidence took a hit in June as shoppers fretted about high unemployment, prompting many to open their purses and wallets only tentatively. 	   “The economy has changed (my shopping habits) big-time. I don’t shop as much compared to a year ago, two years. I definitely wait for sales,” said Karen Anderson, 41, a stay-at-home mother from Frankfort, Illinois.	   Several companies have already reported June sales. Drugstore chain Walgreen Co said same-store sales rose 4.8 percent, beating Wall Street forecasts. Rite Aid’s  same-store sales rose 1.8 percent.	   Teen retailer Hot Topic’s same-store sales rose 0.4 percent, outpacing analysts’ expectations for a 2.4 percent drop. Rival Zumiez posted a 9.8 percent increase versus analysts’ average forecast of 5.6 percent.	   Discount chains, especially those that sell gasoline at lower prices, are expected to show the biggest sales gains.	   Costco Wholesale Corp is expected to report a 12.7 percent increase, or a 9.4 percent rise excluding gasoline sales, while analysts predict BJ’s Wholesale Club Inc  which last week said it was selling itself to two buyout firms, will post a 7 percent gain, and only 3.1 without gas sales.	   At the other end of the price spectrum, Saks and Nordstrom Inc are also expected to show strong June numbers. According to MasterCard Advisors SpendingPulse, luxury spending rose 8.2 percent last month.	   Easing gas prices, strong Father’s Day sales and warm weather that accelerated purchases of summer clothing also likely helped, Retail Metrics said in a note on Wednesday.	  ",7072011,http://www.reuters.com/article/usa-retail/u-s-chains-june-sales-likely-lifted-by-bargains-idUSN1E7651R220110707
5,COST,RPT-U.S. retailers' June same-store sales review, link.reuters.com/fet52s  Click on above link for Thomson Reuters report that reviews June same-store sales performance at U.S. retailers.	,7082011,http://www.reuters.com/article/idUSRPO6bnjh220110708
6,COST,PRESS DIGEST - Wall Street Journal - July 8," July 8 (Reuters) - The following were the top stories in The Wall Street Journal on Friday. Reuters has not verified these stories and does not vouch for their accuracy.	   * News Corp said it would close its News of the World tabloid, a dramatic bid to cap a scandal centered on the paper’s controversial reporting tactics in pursuit of racy scoops.	   * It’s easier for regulators to get their man than it is to get their money. Since late 2005, the SEC and CFTC have ordered $12.3 billion in penalties for alleged wrongdoing. But more than $4.5 billion hasn’t been paid yet.	   * Silicon Valley’s technology boom is giving a lift to the venture-capital industry. But many of the gains are being disproportionately reaped by brand-name venture firms, which are benefiting from a wave of Internet IPOs and the soaring valuations of closely held companies such as Facebook Inc.	   * A long list of U.S. businesses have been waiting for Congress to ratify trade deals that would reduce big tariffs in South Korea, Colombia and Panama, but that still hasn’t happened and the delays are taking a toll.	   * NYSE Euronext investor-owners approved a plan to merge with German exchange operator Deutsche Börse, moving ahead a plan to create the biggest exchange group in the world.	   * Tobacco bonds were stars in June, rising an average of 10 percent with some up more than 60 percent. The big beneficiaries were hedge funds that scooped them up after many muni-bond funds were forced to sell months earlier, often at a big loss.	   * Retailers reported solid sales for June, although the gains were aided by significant promotions. Macy’s , Kohl’s  , Target , Costco and Limited Brands  were among those that beat estimates.	   * China’s retail megastore sector is about to get a megadose of new competition. A billion-dollar share sale planned by Sun Art Retail Group Ltd is likely to give the operator of retail megastores in China a powerful new war chest that it can use to extend its advantage over rivals Wal-Mart Stores Inc  and Carrefour SA in one of the world’s most competitive and fastest-growing retail industries.	  ",7082011,http://www.reuters.com/article/press-digest-wsj/press-digest-wall-street-journal-july-8-idUSL3E7I80OE20110708
7,COST,Analysis: Wal-Mart ruling no knock-out blow for class actions,"NEW YORK (Reuters) - The end of the road for a class-action discrimination lawsuit brought by female employees of Wal-Mart Stores Inc has not spelled doom for employment lawsuits facing other big U.S. companies.  A landmark U.S. Supreme Court decision last month siding with the world’s largest retailer was widely seen as a blow to many other would-be class-action plaintiffs.  But some employment class-action lawsuits, particularly those involving disputes over overtime and other wage-and-hour claims, are surviving and have even been strengthened by the ruling, as judges have issued opinions arguing the Wal-Mart decision does not apply to a given case.  The Wal-Mart case centered on whether a group of up to 1.5 million current and former workers at the retailer, who contended they were paid less than men and denied promotions, was properly certified as a class. The Supreme Court said the women could not sue jointly, finding they did not have enough in common to band together.  Plaintiffs who sue en masse have more power, because they can pool resources and combine claims into one lawsuit. Following the Supreme Court’s June 20 ruling, Wal-Mart workers will now have to sue in smaller groups or as individuals.  In the past three weeks, courts and attorneys have rushed to interpret the ruling. A day after the decision, a federal judge in New York ruled that about 600 employees of Tyco International Ltd unit SimplexGrinnell can sue jointly on their claims that they were underpaid.  On June 29, a federal judge in Florida denied Starbucks Corp’s attempt to decertify a class of more than 700 workers in a lawsuit on overtime pay, saying there were enough similarities to justify keeping class members together.  That same week, a federal judge in California denied trucking company C.R. England Inc’s attempt to decertify a class of up to 1,000 drivers in a wage-and-hour class action, and a federal judge in Ohio upheld class certification in a similar case against nursing home company HCR ManorCare.  To be sure, the plaintiff classes so far kept intact or certified are small compared with the Wal-Mart group, and their lawsuits do not involve the same type of sex bias allegations. The Wal-Mart case is expected to have more of an impact in other nationwide discrimination class actions, including pending cases against Costco Wholesale Corp, Toshiba Corp, Goldman Sachs Group Inc, Cigna Corp and Bayer.  At least one wage-and-hour case has come apart in the wake of the Wal-Mart decision. Citing the ruling, a federal judge in California on July 7 decertified a class of several hundred Dollar Tree Inc employees that accused the discount chain of denying them overtime pay.  Lawyers defending companies in other types of lawsuits, including cases accusing banks of misleading investors about complex mortgage investments, are also citing the Wal-Mart ruling as they try to block plaintiffs from linking together to sue.  NOT ABOUT WAL-MART  But plaintiffs’ attorneys contend that class actions involving alleged wage-and-hour violations should not be affected by the ruling in the Wal-Mart case, formally known as Dukes v. Wal-Mart Stores. They cite legal arguments about the federal Fair Labor Standards Act and state labor laws.  “Plaintiffs’ lawyers are looking for ways to distinguish their cases from the Wal-Mart case,” said Howard M. Erichson, a professor at Fordham Law School. “They’re using other case law to show it’s easier to establish commonality than it was in Dukes vs. Wal-Mart.”  In cases involving state labor law, plaintiffs’ lawyers argue that classes of proposed plaintiffs are much narrower than the sprawling one in the Wal-Mart case. In the SimplexGrinnell case, U.S. District Judge Steven Gold upheld class certification for about 600 workers who allege the Tyco fire and safety equipment unit violated New York labor law.  “The relevant facts and circumstances in Wal-Mart have little bearing here,” Gold concluded.  Cases brought under the federal Fair Labor Standards Act are also proceeding. Class certification for these cases do not have to satisfy the same strict requirements as discrimination cases, such as the Wal-Mart lawsuit, brought under Title VII of the Civil Rights Act.  Both the Starbucks and the HCR ManorCare lawsuits faced the less stringent certification standard. HCR attorneys asked Ohio federal judge Jack Zouhary to consider the impact of the Wal-Mart ruling to their wage-and-hour case. “This Court concludes the concerns expressed in Dukes simply do not exist here,” Zouhary wrote in a July 1 order.  Employer-side attorneys say some judges are misinterpreting the Wal-Mart ruling, keeping alive class-actions that do not merit certification.  “A lot of the judges are reading the Dukes case narrowly,” said Allan King, an employment lawyer at Littler Mendelson. “If they were to read it more broadly, plaintiffs would have to make a much stronger case much earlier in the litigation.”  ",7122011,http://www.reuters.com/article/us-walmart-classaction/analysis-wal-mart-ruling-no-knock-out-blow-for-class-actions-idUSTRE76B52H20110712
8,COST,Union grocers stuck in California pressure cooker,"LOS ANGELES (Reuters) - A high-stakes supermarket labor dispute in southern California, the nation’s toughest and most trend-setting food retail market, is exposing the challenges facing the grocery business and its union workers.  In 2003, the region played host to the longest work stoppage in the history of the U.S. grocery industry. That bitter, four-and-a-half-month standoff shifted more than $1 billion in sales, and the loyalty of some shoppers, to competitors.  Back then, the threat was Wal-Mart Stores Inc’s push into groceries. The growth of Wal-Mart and other nonunion food sellers has turned southern California into one of the hardest markets for union supermarkets to prosper.  Now, union membership is dwindling among U.S. retail workers, along with the market share controlled by unionized grocers. As in many union battles across the country, a big issue is who should pay for rising healthcare costs.  “The grocers don’t want to pick up that tab if their competitors don’t have to do it,” said supermarket consultant David Livingston.  Experts said many other U.S. markets may one day mirror California’s diversity and hyper-competitiveness.  “California tends to be the leading indicator for the rest of the United States,” said Burt Flickinger, managing director of retail consulting firm Strategic Resource Group.  Southern California workers and management side-stepped a strike in 2007, but the threat of another stoppage is back.  The 62,000 employees of Ralphs, Vons and Albertsons stores have been without a contract since it expired in March. They have authorized a strike and have been busy picketing.  Ralphs owner Kroger, Vons owner Safeway and Albertsons owner Supervalu are negotiating as a group — adding complexity to the talks.  Grocery employees are members of seven union locals. The biggest is United Food and Commercial Workers Local 770.  This time, the retailers and the unions face unprecedented pressure, Flickinger said.  In the 1970s and 1980s, Albertsons, Vons, Ralphs and Stater Bros, a private, unionized supermarket chain not involved in the negotiations, controlled close to 90 percent of the southern California retail food market. That has fallen to less than 40 percent, Flickinger said.  The number of union retail workers also has shrunk.  Union membership among U.S. retail workers fell from a high of 933,000 in 2003 to 687,000 in 2010 — a decline of more than 26 percent, according to the Bureau of Labor Statistics, which does not break out figures for individual states.  Southern California is now crowded with nonunion rivals including Wal-Mart, Costco, Tesco’s Fresh & Easy, Whole Foods Market, Trader Joe’s, Winco, Hispanic supermarkets like Superior Grocers and deep discounters such as 99 Cents Only Stores. Even Target is adding grocery sections more than 100 existing stores in the area.  Those colliding trends have made southern California home to some of the most contentious supermarket labor battles.  “My hope is that cooler heads prevail ... It is in no one’s interest to have a strike,” said Walter Stackow, senior research analyst at Manning & Napier, which owns shares of Kroger, Safeway and Supervalu.  While Kroger has outperformed Safeway and Supervalu, analysts said supermarket profits are not growing.  Kroger and some other grocers have made progress closing the price gap with Wal-Mart, which has pulled away from short-term deep discounts and is focusing on low prices and matching rivals’ advertised prices.  Labor costs remain a hot issue because every penny of expense counts when retailers compete on price.  The unions say supermarket operators want workers to shoulder a burdensome share of their own healthcare costs.  “As it is, I barely make enough money to make ends meet,” said Lisa Marie Wheeler, 41, a checker at Vons in San Pedro. The single mother of four works two part-time jobs.  “If I have to pay more just to keep the insurance, and then more for the costs that they don’t cover, where will I be? I’ll be devastated,” said Wheeler.  Kroger spokesman Keith Dailey said workers’ healthcare cost increases would be modest, and that the proposal on the table will not lower the grocer’s healthcare costs, only moderate future cost increases. Safeway and Supervalu declined comment.  “The irony is, the harder they each pull on the rope, the higher the likelihood that the damage to both parties will be bigger,” Bill Bishop, chairman of consultancy Willard Bishop, said of the negotiations.  ",7132011,http://www.reuters.com/article/us-grocery-california/union-grocers-stuck-in-california-pressure-cooker-idUSTRE76C62V20110713
9,COST,Union grocers stuck in California pressure cooker," * Southern California most competitive U.S. grocery market   * Labor dispute underscores industry challenges   By Lisa Baertlein   LOS ANGELES, July 13 (Reuters) - A high-stakes supermarket labor dispute in southern California, the nation’s toughest and most trend-setting food retail market, is exposing the challenges facing the grocery business and its union workers.   In 2003, the region played host to the longest work stoppage in the history of the U.S. grocery industry. That bitter, four-and-a-half-month standoff shifted more than $1 billion in sales, and the loyalty of some shoppers, to competitors.   Back then, the threat was Wal-Mart Stores Inc’s (WMT.N) push into groceries. The growth of Wal-Mart and other nonunion food sellers has turned southern California into one of the hardest markets for union supermarkets to prosper.   Now, union membership is dwindling among U.S. retail workers, along with the market share controlled by unionized grocers. As in many union battles across the country, a big issue is who should pay for rising healthcare costs.   “The grocers don’t want to pick up that tab if their competitors don’t have to do it,” said supermarket consultant David Livingston.   Experts said many other U.S. markets may one day mirror California’s diversity and hyper-competitiveness.   “California tends to be the leading indicator for the rest of the United States,” said Burt Flickinger, managing director of retail consulting firm Strategic Resource Group.   Southern California workers and management side-stepped a strike in 2007, but the threat of another stoppage is back.   The 62,000 employees of Ralphs, Vons and Albertsons stores have been without a contract since it expired in March. They have authorized a strike and have been busy picketing.   Ralphs owner Kroger (KR.N), Vons owner Safeway SWY.N and Albertsons owner Supervalu (SVU.N) are negotiating as a group — adding complexity to the talks.   Grocery employees are members of seven union locals. The biggest is United Food and Commercial Workers Local 770.   This time, the retailers and the unions face unprecedented pressure, Flickinger said.   In the 1970s and 1980s, Albertsons, Vons, Ralphs and Stater Bros, a private, unionized supermarket chain not involved in the negotiations, controlled close to 90 percent of the southern California retail food market. That has fallen to less than 40 percent, Flickinger said.   The number of union retail workers also has shrunk.   Union membership among U.S. retail workers fell from a high of 933,000 in 2003 to 687,000 in 2010 — a decline of more than 26 percent, according to the Bureau of Labor Statistics, which does not break out figures for individual states.   Southern California is now crowded with nonunion rivals including Wal-Mart, Costco (COST.O), Tesco’s (TSCO.L) Fresh & Easy, Whole Foods Market WFM.O, Trader Joe’s, Winco, Hispanic supermarkets like Superior Grocers and deep discounters such as 99 Cents Only Stores. Even Target (TGT.N) is adding grocery sections more than 100 existing stores in the area.   Those colliding trends have made southern California home to some of the most contentious supermarket labor battles.   “My hope is that cooler heads prevail ... It is in no one’s interest to have a strike,” said Walter Stackow, senior research analyst at Manning & Napier, which owns shares of Kroger, Safeway and Supervalu.   While Kroger has outperformed Safeway and Supervalu, analysts said supermarket profits are not growing.   Kroger and some other grocers have made progress closing the price gap with Wal-Mart, which has pulled away from short-term deep discounts and is focusing on low prices and matching rivals’ advertised prices.   Labor costs remain a hot issue because every penny of expense counts when retailers compete on price.   The unions say supermarket operators want workers to shoulder a burdensome share of their own healthcare costs.   “As it is, I barely make enough money to make ends meet,” said Lisa Marie Wheeler, 41, a checker at Vons in San Pedro. The single mother of four works two part-time jobs.   “If I have to pay more just to keep the insurance, and then more for the costs that they don’t cover, where will I be? I’ll be devastated,” said Wheeler.   Kroger spokesman Keith Dailey said workers’ healthcare cost increases would be modest, and that the proposal on the table will not lower the grocer’s healthcare costs, only moderate future cost increases. Safeway and Supervalu declined comment.   “The irony is, the harder they each pull on the rope, the higher the likelihood that the damage to both parties will be bigger,” Bill Bishop, chairman of consultancy Willard Bishop, said of the negotiations.  (Editing by Robert MacMillan)   ",7132011,http://www.reuters.com/article/grocery-california/union-grocers-stuck-in-california-pressure-cooker-idUSN1E76B22N20110713
10,COST,Tengelmann expects to exit A&P; in bankruptcy process," MUEHLHEIM AN DER RUHR, Germany, July 14 (Reuters) - German retailer Tengelmann expects to exit its holding in Great Atlantic & Pacific Tea (A&P) GAPTQ.PK when the U.S. grocery store chain emerges from bankruptcy protection.   “We hope that A&P can be led out of its insolvency. But we do not believe that we will be significant shareholders after the process ends,” Tengelmann Chief Executive Karl-Erivan Haub told reporters on Thursday.   A&P, once the largest U.S. grocer, filed for bankruptcy protection in December as it ran low on cash and was squeezed by discounters like Costco Wholesale Corp (COST.O), Wal-Mart Stores Inc (WMT.N) and Target Corp (TGT.N).   “A&P is currently in freefall,” Tengelmann’s Chief Financial Officer Jens-Juergen Boeckel said.   Tengelmann, which owns about 38 percent of A&P, said last year it expected the company to be combined with another retailer in the long term. It has now fully written off the value of its stake in A&P.   Haub also said on Thursday that Tengelmann’s home improvement store chain OBI would not take over peer Praktiker PRAG.DE, in part or in whole.   Praktiker declined to comment on the matter.  (Reporting by Matthias Inverardi; Writing by Maria Sheahan)  ",7142011,http://www.reuters.com/article/ap-tengelmann/tengelmann-expects-to-exit-ap-in-bankruptcy-process-idUSF9E7I501520110714
